"DateTime","mod","taxon","value","daily_sum","year","doy","annual_sum","annual_prop","scenario","pars"
2016-11-22,"ZOO","total",801.424165151412,133.44836652259,2016,327,79257.7737183581,0.168372590172413,"high","low"
2016-11-23,"ZOO","cladoceran",469.071144102143,157.309781381654,2016,328,79257.7737183581,0.198478677865281,"high","low"
2016-11-23,"ZOO","copepod",7.10542080281296,157.309781381654,2016,328,79257.7737183581,0.198478677865281,"high","low"
2016-11-23,"ZOO","rotifer",468.547327182565,157.309781381654,2016,328,79257.7737183581,0.198478677865281,"high","low"
2016-11-23,"ZOO","total",944.723892087521,157.309781381654,2016,328,79257.7737183581,0.198478677865281,"high","low"
2016-11-24,"ZOO","cladoceran",458.220359049866,153.862293081993,2016,329,79257.7737183581,0.194128961568794,"high","low"
2016-11-24,"ZOO","copepod",8.09098273240073,153.862293081993,2016,329,79257.7737183581,0.194128961568794,"high","low"
2016-11-24,"ZOO","rotifer",457.708659321643,153.862293081993,2016,329,79257.7737183581,0.194128961568794,"high","low"
2016-11-24,"ZOO","total",924.02000110391,153.862293081993,2016,329,79257.7737183581,0.194128961568794,"high","low"
2016-11-25,"ZOO","cladoceran",474.515142376341,159.829719481931,2016,330,79257.7737183581,0.201658098611102,"high","low"
2016-11-25,"ZOO","copepod",11.35699188853,159.829719481931,2016,330,79257.7737183581,0.201658098611102,"high","low"
2016-11-25,"ZOO","rotifer",473.985246083865,159.829719481931,2016,330,79257.7737183581,0.201658098611102,"high","low"
2016-11-25,"ZOO","total",959.857380348737,159.829719481931,2016,330,79257.7737183581,0.201658098611102,"high","low"
2016-11-26,"ZOO","cladoceran",487.522548372721,164.886221070962,2016,331,79257.7737183581,0.208037916453323,"high","low"
2016-11-26,"ZOO","copepod",15.723525702399,164.886221070962,2016,331,79257.7737183581,0.208037916453323,"high","low"
2016-11-26,"ZOO","rotifer",486.978126566542,164.886221070962,2016,331,79257.7737183581,0.208037916453323,"high","low"
2016-11-26,"ZOO","total",990.224200641662,164.886221070962,2016,331,79257.7737183581,0.208037916453323,"high","low"
2016-11-27,"ZOO","cladoceran",504.77549199099,171.622993592039,2016,332,79257.7737183581,0.216537742028814,"high","low"
2016-11-27,"ZOO","copepod",21.6945923935907,171.622993592039,2016,332,79257.7737183581,0.216537742028814,"high","low"
2016-11-27,"ZOO","rotifer",504.21180363241,171.622993592039,2016,332,79257.7737183581,0.216537742028814,"high","low"
2016-11-27,"ZOO","total",1030.68188801699,171.622993592039,2016,332,79257.7737183581,0.216537742028814,"high","low"
2016-11-28,"ZOO","cladoceran",553.138129032037,189.1274135263,2016,333,79257.7737183581,0.238623171776642,"high","low"
2016-11-28,"ZOO","copepod",30.1461193168333,189.1274135263,2016,333,79257.7737183581,0.238623171776642,"high","low"
2016-11-28,"ZOO","rotifer",552.520433583322,189.1274135263,2016,333,79257.7737183581,0.238623171776642,"high","low"
2016-11-28,"ZOO","total",1135.80468193219,189.1274135263,2016,333,79257.7737183581,0.238623171776642,"high","low"
2016-11-29,"ZOO","cladoceran",634.956348014357,218.865161725307,2016,334,79257.7737183581,0.276143463861403,"high","low"
2016-11-29,"ZOO","copepod",45.191095468761,218.865161725307,2016,334,79257.7737183581,0.276143463861403,"high","low"
2016-11-29,"ZOO","rotifer",634.247285258211,218.865161725307,2016,334,79257.7737183581,0.276143463861403,"high","low"
2016-11-29,"ZOO","total",1314.39472874133,218.865161725307,2016,334,79257.7737183581,0.276143463861403,"high","low"
2016-11-30,"ZOO","cladoceran",563.134448655231,196.965331339149,2016,335,79257.7737183581,0.248512318853497,"high","low"
2016-11-30,"ZOO","copepod",57.2352584958755,196.965331339149,2016,335,79257.7737183581,0.248512318853497,"high","low"
2016-11-30,"ZOO","rotifer",562.505590206155,196.965331339149,2016,335,79257.7737183581,0.248512318853497,"high","low"
2016-11-30,"ZOO","total",1182.87529735726,196.965331339149,2016,335,79257.7737183581,0.248512318853497,"high","low"
2016-12-01,"ZOO","cladoceran",401.195565205052,140.201980579755,2016,336,79257.7737183581,0.176893664813198,"high","low"
2016-12-01,"ZOO","copepod",40.0398834736761,140.201980579755,2016,336,79257.7737183581,0.176893664813198,"high","low"
2016-12-01,"ZOO","rotifer",400.747545692992,140.201980579755,2016,336,79257.7737183581,0.176893664813198,"high","low"
2016-12-01,"ZOO","total",841.98299437172,140.201980579755,2016,336,79257.7737183581,0.176893664813198,"high","low"
2016-12-02,"ZOO","cladoceran",323.352091555208,112.13514624173,2016,337,79257.7737183581,0.141481574590022,"high","low"
2016-12-02,"ZOO","copepod",27.0845284908674,112.13514624173,2016,337,79257.7737183581,0.141481574590022,"high","low"
2016-12-02,"ZOO","rotifer",322.991000708632,112.13514624173,2016,337,79257.7737183581,0.141481574590022,"high","low"
2016-12-02,"ZOO","total",673.427620754708,112.13514624173,2016,337,79257.7737183581,0.141481574590022,"high","low"
2016-12-03,"ZOO","cladoceran",286.749505236732,98.8245395133721,2016,338,79257.7737183581,0.124687503669412,"high","low"
2016-12-03,"ZOO","copepod",20.3119779088705,98.8245395133721,2016,338,79257.7737183581,0.124687503669412,"high","low"
2016-12-03,"ZOO","rotifer",286.429288901953,98.8245395133721,2016,338,79257.7737183581,0.124687503669412,"high","low"
2016-12-03,"ZOO","total",593.490772047556,98.8245395133721,2016,338,79257.7737183581,0.124687503669412,"high","low"
2016-12-04,"ZOO","cladoceran",261.733825704375,90.0942165945366,2016,339,79257.7737183581,0.113672403813266,"high","low"
2016-12-04,"ZOO","copepod",17.8854473993122,90.0942165945366,2016,339,79257.7737183581,0.113672403813266,"high","low"
2016-12-04,"ZOO","rotifer",261.441544654803,90.0942165945366,2016,339,79257.7737183581,0.113672403813266,"high","low"
2016-12-04,"ZOO","total",541.06081775849,90.0942165945366,2016,339,79257.7737183581,0.113672403813266,"high","low"
2016-12-05,"ZOO","cladoceran",256.627194095245,87.6956775837853,2016,340,79257.7737183581,0.11064615301385,"high","low"
2016-12-05,"ZOO","copepod",13.6885819566713,87.6956775837853,2016,340,79257.7737183581,0.11064615301385,"high","low"
2016-12-05,"ZOO","rotifer",256.340615677507,87.6956775837853,2016,340,79257.7737183581,0.11064615301385,"high","low"
2016-12-05,"ZOO","total",526.656391729423,87.6956775837853,2016,340,79257.7737183581,0.11064615301385,"high","low"
2016-12-06,"ZOO","cladoceran",256.086823034613,87.6929473777577,2016,341,79257.7737183581,0.110642708296821,"high","low"
2016-12-06,"ZOO","copepod",14.7523243873132,87.6929473777577,2016,341,79257.7737183581,0.110642708296821,"high","low"
2016-12-06,"ZOO","rotifer",255.800848055198,87.6929473777577,2016,341,79257.7737183581,0.110642708296821,"high","low"
2016-12-06,"ZOO","total",526.639995477124,87.6929473777577,2016,341,79257.7737183581,0.110642708296821,"high","low"
2016-12-07,"ZOO","cladoceran",271.265616860052,92.1246734656768,2016,342,79257.7737183581,0.1162342432088,"high","low"
2016-12-07,"ZOO","copepod",11.0264180838901,92.1246734656768,2016,342,79257.7737183581,0.1162342432088,"high","low"
2016-12-07,"ZOO","rotifer",270.96269155418,92.1246734656768,2016,342,79257.7737183581,0.1162342432088,"high","low"
2016-12-07,"ZOO","total",553.254726498122,92.1246734656768,2016,342,79257.7737183581,0.1162342432088,"high","low"
2016-12-08,"ZOO","cladoceran",296.930927408412,101.175737352482,2016,343,79257.7737183581,0.127654023833687,"high","low"
2016-12-08,"ZOO","copepod",14.080621894707,101.175737352482,2016,343,79257.7737183581,0.127654023833687,"high","low"
2016-12-08,"ZOO","rotifer",296.599341367213,101.175737352482,2016,343,79257.7737183581,0.127654023833687,"high","low"
2016-12-08,"ZOO","total",607.610890670332,101.175737352482,2016,343,79257.7737183581,0.127654023833687,"high","low"
2016-12-09,"ZOO","cladoceran",345.879896486342,117.71103262003,2016,344,79257.7737183581,0.148516703280508,"high","low"
2016-12-09,"ZOO","copepod",15.5400613216882,117.71103262003,2016,344,79257.7737183581,0.148516703280508,"high","low"
2016-12-09,"ZOO","rotifer",345.493648591562,117.71103262003,2016,344,79257.7737183581,0.148516703280508,"high","low"
2016-12-09,"ZOO","total",706.913606399592,117.71103262003,2016,344,79257.7737183581,0.148516703280508,"high","low"
2016-12-10,"ZOO","cladoceran",528.284382553234,178.017616800685,2016,345,79257.7737183581,0.224605875801242,"high","low"
2016-12-10,"ZOO","copepod",13.1059735859772,178.017616800685,2016,345,79257.7737183581,0.224605875801242,"high","low"
2016-12-10,"ZOO","rotifer",527.694441557301,178.017616800685,2016,345,79257.7737183581,0.224605875801242,"high","low"
2016-12-10,"ZOO","total",1069.08479769651,178.017616800685,2016,345,79257.7737183581,0.224605875801242,"high","low"
2016-12-11,"ZOO","cladoceran",509.837968101249,171.46465847124,2016,346,79257.7737183581,0.216337969674166,"high","low"
2016-12-11,"ZOO","copepod",10.6244119280212,171.46465847124,2016,346,79257.7737183581,0.216337969674166,"high","low"
2016-12-11,"ZOO","rotifer",509.268626419763,171.46465847124,2016,346,79257.7737183581,0.216337969674166,"high","low"
2016-12-11,"ZOO","total",1029.73100644903,171.46465847124,2016,346,79257.7737183581,0.216337969674166,"high","low"
2016-12-12,"ZOO","cladoceran",654.415690552824,219.278790361706,2016,347,79257.7737183581,0.276665341548592,"high","low"
2016-12-12,"ZOO","copepod",8.77818763013064,219.278790361706,2016,347,79257.7737183581,0.276665341548592,"high","low"
2016-12-12,"ZOO","rotifer",653.68489733427,219.278790361706,2016,347,79257.7737183581,0.276665341548592,"high","low"
2016-12-12,"ZOO","total",1316.87877551722,219.278790361706,2016,347,79257.7737183581,0.276665341548592,"high","low"
2016-12-13,"ZOO","cladoceran",493.332158152113,165.16121247499,2016,348,79257.7737183581,0.208384874727732,"high","low"
2016-12-13,"ZOO","copepod",5.76225467581664,165.16121247499,2016,348,79257.7737183581,0.208384874727732,"high","low"
2016-12-13,"ZOO","rotifer",492.781248690624,165.16121247499,2016,348,79257.7737183581,0.208384874727732,"high","low"
2016-12-13,"ZOO","total",991.875661518554,165.16121247499,2016,348,79257.7737183581,0.208384874727732,"high","low"
2016-12-14,"ZOO","cladoceran",501.230108003354,168.081564609195,2016,349,79257.7737183581,0.212069500218959,"high","low"
2016-12-14,"ZOO","copepod",7.51334944300028,168.081564609195,2016,349,79257.7737183581,0.212069500218959,"high","low"
2016-12-14,"ZOO","rotifer",500.670378814168,168.081564609195,2016,349,79257.7737183581,0.212069500218959,"high","low"
2016-12-14,"ZOO","total",1009.41383626052,168.081564609195,2016,349,79257.7737183581,0.212069500218959,"high","low"
2016-12-15,"ZOO","cladoceran",502.358057889046,168.401100239008,2016,350,79257.7737183581,0.212472660205446,"high","low"
2016-12-15,"ZOO","copepod",7.17768049053517,168.401100239008,2016,350,79257.7737183581,0.212472660205446,"high","low"
2016-12-15,"ZOO","rotifer",501.797069105783,168.401100239008,2016,350,79257.7737183581,0.212472660205446,"high","low"
2016-12-15,"ZOO","total",1011.33280748536,168.401100239008,2016,350,79257.7737183581,0.212472660205446,"high","low"
2016-12-16,"ZOO","cladoceran",366.252152534086,123.125132274365,2016,351,79257.7737183581,0.155347704708297,"high","low"
2016-12-16,"ZOO","copepod",7.33267462330085,123.125132274365,2016,351,79257.7737183581,0.155347704708297,"high","low"
2016-12-16,"ZOO","rotifer",365.843154716313,123.125132274365,2016,351,79257.7737183581,0.155347704708297,"high","low"
2016-12-16,"ZOO","total",739.4279818737,123.125132274365,2016,351,79257.7737183581,0.155347704708297,"high","low"
2016-12-17,"ZOO","cladoceran",319.353695119083,107.499588515966,2016,352,79257.7737183581,0.135632864099823,"high","low"
2016-12-17,"ZOO","copepod",7.23801438765044,107.499588515966,2016,352,79257.7737183581,0.135632864099823,"high","low"
2016-12-17,"ZOO","rotifer",318.997069325902,107.499588515966,2016,352,79257.7737183581,0.135632864099823,"high","low"
2016-12-17,"ZOO","total",645.588778832635,107.499588515966,2016,352,79257.7737183581,0.135632864099823,"high","low"
2016-12-18,"ZOO","cladoceran",311.676441487214,104.966617512318,2016,353,79257.7737183581,0.132436999663045,"high","low"
2016-12-18,"ZOO","copepod",7.37219101518566,104.966617512318,2016,353,79257.7737183581,0.132436999663045,"high","low"
2016-12-18,"ZOO","rotifer",311.328388967829,104.966617512318,2016,353,79257.7737183581,0.132436999663045,"high","low"
2016-12-18,"ZOO","total",630.377021470229,104.966617512318,2016,353,79257.7737183581,0.132436999663045,"high","low"
2016-12-19,"ZOO","cladoceran",255.846337079998,86.4352385444877,2016,354,79257.7737183581,0.109055849652849,"high","low"
2016-12-19,"ZOO","copepod",7.67985734502221,86.4352385444877,2016,354,79257.7737183581,0.109055849652849,"high","low"
2016-12-19,"ZOO","rotifer",255.5606306539,86.4352385444877,2016,354,79257.7737183581,0.109055849652849,"high","low"
2016-12-19,"ZOO","total",519.086825078921,86.4352385444877,2016,354,79257.7737183581,0.109055849652849,"high","low"
2016-12-20,"ZOO","cladoceran",287.923678743003,97.1195328152955,2016,355,79257.7737183581,0.122536286674426,"high","low"
2016-12-20,"ZOO","copepod",7.72552438353555,97.1195328152955,2016,355,79257.7737183581,0.122536286674426,"high","low"
2016-12-20,"ZOO","rotifer",287.602151195719,97.1195328152955,2016,355,79257.7737183581,0.122536286674426,"high","low"
2016-12-20,"ZOO","total",583.251354322257,97.1195328152955,2016,355,79257.7737183581,0.122536286674426,"high","low"
2016-12-21,"ZOO","cladoceran",336.300308430575,113.33640555941,2016,356,79257.7737183581,0.142997210547637,"high","low"
2016-12-21,"ZOO","copepod",8.41671698904335,113.33640555941,2016,356,79257.7737183581,0.142997210547637,"high","low"
2016-12-21,"ZOO","rotifer",335.924758167419,113.33640555941,2016,356,79257.7737183581,0.142997210547637,"high","low"
2016-12-21,"ZOO","total",680.641783587038,113.33640555941,2016,356,79257.7737183581,0.142997210547637,"high","low"
2016-12-22,"ZOO","cladoceran",430.78089881542,144.876324774352,2016,357,79257.7737183581,0.18279131241961,"high","low"
2016-12-22,"ZOO","copepod",8.9740285819024,144.876324774352,2016,357,79257.7737183581,0.18279131241961,"high","low"
2016-12-22,"ZOO","rotifer",430.299841035046,144.876324774352,2016,357,79257.7737183581,0.18279131241961,"high","low"
2016-12-22,"ZOO","total",870.054768432368,144.876324774352,2016,357,79257.7737183581,0.18279131241961,"high","low"
2016-12-23,"ZOO","cladoceran",533.874747495944,179.320323871449,2016,358,79257.7737183581,0.226249508986541,"high","low"
2016-12-23,"ZOO","copepod",9.75489383621534,179.320323871449,2016,358,79257.7737183581,0.226249508986541,"high","low"
2016-12-23,"ZOO","rotifer",533.278563677825,179.320323871449,2016,358,79257.7737183581,0.226249508986541,"high","low"
2016-12-23,"ZOO","total",1076.90820500998,179.320323871449,2016,358,79257.7737183581,0.226249508986541,"high","low"
2016-12-24,"ZOO","cladoceran",674.732817560162,226.629356706117,2016,359,79257.7737183581,0.28593959440678,"high","low"
2016-12-24,"ZOO","copepod",12.3104481566061,226.629356706117,2016,359,79257.7737183581,0.28593959440678,"high","low"
2016-12-24,"ZOO","rotifer",673.979335981815,226.629356706117,2016,359,79257.7737183581,0.28593959440678,"high","low"
2016-12-24,"ZOO","total",1361.02260169858,226.629356706117,2016,359,79257.7737183581,0.28593959440678,"high","low"
2016-12-25,"ZOO","cladoceran",707.489432260242,238.008738880455,2016,360,79257.7737183581,0.300297027930935,"high","low"
2016-12-25,"ZOO","copepod",15.1726780773133,238.008738880455,2016,360,79257.7737183581,0.300297027930935,"high","low"
2016-12-25,"ZOO","rotifer",706.699371009019,238.008738880455,2016,360,79257.7737183581,0.300297027930935,"high","low"
2016-12-25,"ZOO","total",1429.36148134657,238.008738880455,2016,360,79257.7737183581,0.300297027930935,"high","low"
2016-12-26,"ZOO","cladoceran",713.334276281053,240.407631171267,2016,361,79257.7737183581,0.303323724465885,"high","low"
2016-12-26,"ZOO","copepod",17.8960646899372,240.407631171267,2016,361,79257.7737183581,0.303323724465885,"high","low"
2016-12-26,"ZOO","rotifer",712.537688028054,240.407631171267,2016,361,79257.7737183581,0.303323724465885,"high","low"
2016-12-26,"ZOO","total",1443.76802899904,240.407631171267,2016,361,79257.7737183581,0.303323724465885,"high","low"
2016-12-27,"ZOO","cladoceran",599.033109040837,201.888904691497,2016,362,79257.7737183581,0.254724420356428,"high","low"
2016-12-27,"ZOO","copepod",15.0465459221353,201.888904691497,2016,362,79257.7737183581,0.254724420356428,"high","low"
2016-12-27,"ZOO","rotifer",598.364162161812,201.888904691497,2016,362,79257.7737183581,0.254724420356428,"high","low"
2016-12-27,"ZOO","total",1212.44381712478,201.888904691497,2016,362,79257.7737183581,0.254724420356428,"high","low"
2016-12-28,"ZOO","cladoceran",621.182747313121,209.398145279297,2016,363,79257.7737183581,0.264198873442234,"high","low"
2016-12-28,"ZOO","copepod",15.8687484729256,209.398145279297,2016,363,79257.7737183581,0.264198873442234,"high","low"
2016-12-28,"ZOO","rotifer",620.489065688771,209.398145279297,2016,363,79257.7737183581,0.264198873442234,"high","low"
2016-12-28,"ZOO","total",1257.54056147482,209.398145279297,2016,363,79257.7737183581,0.264198873442234,"high","low"
2016-12-29,"ZOO","cladoceran",1283.80818976135,432.863753254298,2016,364,79257.7737183581,0.546146747437641,"high","low"
2016-12-29,"ZOO","copepod",33.3805334093792,432.863753254298,2016,364,79257.7737183581,0.546146747437641,"high","low"
2016-12-29,"ZOO","rotifer",1282.37454699796,432.863753254298,2016,364,79257.7737183581,0.546146747437641,"high","low"
2016-12-29,"ZOO","total",2599.56327016869,432.863753254298,2016,364,79257.7737183581,0.546146747437641,"high","low"
2016-12-30,"ZOO","cladoceran",1200.94276245403,406.662685890545,2016,365,79257.7737183581,0.513088706396949,"high","low"
2016-12-30,"ZOO","copepod",41.6683412344789,406.662685890545,2016,365,79257.7737183581,0.513088706396949,"high","low"
2016-12-30,"ZOO","rotifer",1199.60165642716,406.662685890545,2016,365,79257.7737183581,0.513088706396949,"high","low"
2016-12-30,"ZOO","total",2442.21276011567,406.662685890545,2016,365,79257.7737183581,0.513088706396949,"high","low"
2016-12-31,"ZOO","cladoceran",1034.47418168408,352.675191090935,2016,366,79257.7737183581,0.444972366173397,"high","low"
2016-12-31,"ZOO","copepod",50.1977054553484,352.675191090935,2016,366,79257.7737183581,0.444972366173397,"high","low"
2016-12-31,"ZOO","rotifer",1033.31897295718,352.675191090935,2016,366,79257.7737183581,0.444972366173397,"high","low"
2016-12-31,"ZOO","total",2117.99086009661,352.675191090935,2016,366,79257.7737183581,0.444972366173397,"high","low"
2017-01-01,"ZOO","cladoceran",990.316721271306,339.926064228738,2017,1,112528.968802765,0.302078716125573,"high","low"
2017-01-01,"ZOO","copepod",61.8984337869671,339.926064228738,2017,1,112528.968802765,0.302078716125573,"high","low"
2017-01-01,"ZOO","rotifer",989.210823667414,339.926064228738,2017,1,112528.968802765,0.302078716125573,"high","low"
2017-01-01,"ZOO","total",2041.42597872569,339.926064228738,2017,1,112528.968802765,0.302078716125573,"high","low"
2017-01-02,"ZOO","cladoceran",1068.90872293437,368.770045538367,2017,2,112528.968802765,0.327711210243764,"high","low"
2017-01-02,"ZOO","copepod",78.0247247707948,368.770045538367,2017,2,112528.968802765,0.327711210243764,"high","low"
2017-01-02,"ZOO","rotifer",1067.7150607755,368.770045538367,2017,2,112528.968802765,0.327711210243764,"high","low"
2017-01-02,"ZOO","total",2214.64850848066,368.770045538367,2017,2,112528.968802765,0.327711210243764,"high","low"
2017-01-03,"ZOO","cladoceran",978.602156464963,342.143996485883,2017,3,112528.968802765,0.304049703934972,"high","low"
2017-01-03,"ZOO","copepod",98.634273786229,342.143996485883,2017,3,112528.968802765,0.304049703934972,"high","low"
2017-01-03,"ZOO","rotifer",977.509340644778,342.143996485883,2017,3,112528.968802765,0.304049703934972,"high","low"
2017-01-03,"ZOO","total",2054.74577089597,342.143996485883,2017,3,112528.968802765,0.304049703934972,"high","low"
2017-01-04,"ZOO","cladoceran",842.384466551319,299.469791726782,2017,4,112528.968802765,0.266126842637009,"high","low"
2017-01-04,"ZOO","copepod",114.637601136198,299.469791726782,2017,4,112528.968802765,0.266126842637009,"high","low"
2017-01-04,"ZOO","rotifer",841.443766527674,299.469791726782,2017,4,112528.968802765,0.266126842637009,"high","low"
2017-01-04,"ZOO","total",1798.46583421519,299.469791726782,2017,4,112528.968802765,0.266126842637009,"high","low"
2017-01-05,"ZOO","cladoceran",624.284426463943,225.630223006713,2017,5,112528.968802765,0.200508567178099,"high","low"
2017-01-05,"ZOO","copepod",107.150596642593,225.630223006713,2017,5,112528.968802765,0.200508567178099,"high","low"
2017-01-05,"ZOO","rotifer",623.58728116028,225.630223006713,2017,5,112528.968802765,0.200508567178099,"high","low"
2017-01-05,"ZOO","total",1355.02230426682,225.630223006713,2017,5,112528.968802765,0.200508567178099,"high","low"
2017-01-06,"ZOO","cladoceran",481.131275055066,173.684738594545,2017,6,112528.968802765,0.154346689961206,"high","low"
2017-01-06,"ZOO","copepod",81.3384321201936,173.684738594545,2017,6,112528.968802765,0.154346689961206,"high","low"
2017-01-06,"ZOO","rotifer",480.59399045428,173.684738594545,2017,6,112528.968802765,0.154346689961206,"high","low"
2017-01-06,"ZOO","total",1043.06369762954,173.684738594545,2017,6,112528.968802765,0.154346689961206,"high","low"
2017-01-07,"ZOO","cladoceran",444.834425871598,158.784969342061,2017,7,112528.968802765,0.141105860145552,"high","low"
2017-01-07,"ZOO","copepod",64.411033149569,158.784969342061,2017,7,112528.968802765,0.141105860145552,"high","low"
2017-01-07,"ZOO","rotifer",444.337674362578,158.784969342061,2017,7,112528.968802765,0.141105860145552,"high","low"
2017-01-07,"ZOO","total",953.583133383745,158.784969342061,2017,7,112528.968802765,0.141105860145552,"high","low"
2017-01-08,"ZOO","cladoceran",390.912835524874,139.013642513268,2017,8,112528.968802765,0.123535871689116,"high","low"
2017-01-08,"ZOO","copepod",53.4572957381148,139.013642513268,2017,8,112528.968802765,0.123535871689116,"high","low"
2017-01-08,"ZOO","rotifer",390.476298850445,139.013642513268,2017,8,112528.968802765,0.123535871689116,"high","low"
2017-01-08,"ZOO","total",834.846430113434,139.013642513268,2017,8,112528.968802765,0.123535871689116,"high","low"
2017-01-09,"ZOO","cladoceran",355.496983585933,126.105222659679,2017,9,112528.968802765,0.112064674546792,"high","low"
2017-01-09,"ZOO","copepod",46.7279349128389,126.105222659679,2017,9,112528.968802765,0.112064674546792,"high","low"
2017-01-09,"ZOO","rotifer",355.099996183931,126.105222659679,2017,9,112528.968802765,0.112064674546792,"high","low"
2017-01-09,"ZOO","total",757.324914682702,126.105222659679,2017,9,112528.968802765,0.112064674546792,"high","low"
2017-01-10,"ZOO","cladoceran",364.232721148047,128.015281966226,2017,10,112528.968802765,0.1137620679619,"high","low"
2017-01-10,"ZOO","copepod",40.7370762485532,128.015281966226,2017,10,112528.968802765,0.1137620679619,"high","low"
2017-01-10,"ZOO","rotifer",363.825978451572,128.015281966226,2017,10,112528.968802765,0.1137620679619,"high","low"
2017-01-10,"ZOO","total",768.795775848172,128.015281966226,2017,10,112528.968802765,0.1137620679619,"high","low"
2017-01-11,"ZOO","cladoceran",395.266699050888,137.295352929405,2017,11,112528.968802765,0.122008896366987,"high","low"
2017-01-11,"ZOO","copepod",34.4352425976066,137.295352929405,2017,11,112528.968802765,0.122008896366987,"high","low"
2017-01-11,"ZOO","rotifer",394.825300369045,137.295352929405,2017,11,112528.968802765,0.122008896366987,"high","low"
2017-01-11,"ZOO","total",824.52724201754,137.295352929405,2017,11,112528.968802765,0.122008896366987,"high","low"
2017-01-12,"ZOO","cladoceran",418.418110622134,144.156116610254,2017,12,112528.968802765,0.128105783021014,"high","low"
2017-01-12,"ZOO","copepod",29.3605891770724,144.156116610254,2017,12,112528.968802765,0.128105783021014,"high","low"
2017-01-12,"ZOO","rotifer",417.950858503676,144.156116610254,2017,12,112528.968802765,0.128105783021014,"high","low"
2017-01-12,"ZOO","total",865.729558302882,144.156116610254,2017,12,112528.968802765,0.128105783021014,"high","low"
2017-01-13,"ZOO","cladoceran",492.74532508776,168.158715440129,2017,13,112528.968802765,0.149435933901491,"high","low"
2017-01-13,"ZOO","copepod",24.9367695387052,168.158715440129,2017,13,112528.968802765,0.149435933901491,"high","low"
2017-01-13,"ZOO","rotifer",492.195070949227,168.158715440129,2017,13,112528.968802765,0.149435933901491,"high","low"
2017-01-13,"ZOO","total",1009.87716557569,168.158715440129,2017,13,112528.968802765,0.149435933901491,"high","low"
2017-01-14,"ZOO","cladoceran",395.012015117355,134.082757018647,2017,14,112528.968802765,0.119153990696974,"high","low"
2017-01-14,"ZOO","copepod",15.6510813142573,134.082757018647,2017,14,112528.968802765,0.119153990696974,"high","low"
2017-01-14,"ZOO","rotifer",394.570900843871,134.082757018647,2017,14,112528.968802765,0.119153990696974,"high","low"
2017-01-14,"ZOO","total",805.233997275484,134.082757018647,2017,14,112528.968802765,0.119153990696974,"high","low"
2017-01-15,"ZOO","cladoceran",661.796005165367,223.28668469745,2017,15,112528.968802765,0.198425958287075,"high","low"
2017-01-15,"ZOO","copepod",18.095209517071,223.28668469745,2017,15,112528.968802765,0.198425958287075,"high","low"
2017-01-15,"ZOO","rotifer",661.056970268097,223.28668469745,2017,15,112528.968802765,0.198425958287075,"high","low"
2017-01-15,"ZOO","total",1340.94818495053,223.28668469745,2017,15,112528.968802765,0.198425958287075,"high","low"
2017-01-16,"ZOO","cladoceran",728.395800713212,244.985226639358,2017,16,112528.968802765,0.217708585838689,"high","low"
2017-01-16,"ZOO","copepod",15.2805847796644,244.985226639358,2017,16,112528.968802765,0.217708585838689,"high","low"
2017-01-16,"ZOO","rotifer",727.582393089789,244.985226639358,2017,16,112528.968802765,0.217708585838689,"high","low"
2017-01-16,"ZOO","total",1471.25877858267,244.985226639358,2017,16,112528.968802765,0.217708585838689,"high","low"
2017-01-17,"ZOO","cladoceran",567.573999187059,190.463306940681,2017,17,112528.968802765,0.169257133489347,"high","low"
2017-01-17,"ZOO","copepod",9.3132076022521,190.463306940681,2017,17,112528.968802765,0.169257133489347,"high","low"
2017-01-17,"ZOO","rotifer",566.940183042947,190.463306940681,2017,17,112528.968802765,0.169257133489347,"high","low"
2017-01-17,"ZOO","total",1143.82738983226,190.463306940681,2017,17,112528.968802765,0.169257133489347,"high","low"
2017-01-18,"ZOO","cladoceran",560.541049053661,188.122263019898,2017,18,112528.968802765,0.167176741261736,"high","low"
2017-01-18,"ZOO","copepod",9.31211482981232,188.122263019898,2017,18,112528.968802765,0.167176741261736,"high","low"
2017-01-18,"ZOO","rotifer",559.915086682523,188.122263019898,2017,18,112528.968802765,0.167176741261736,"high","low"
2017-01-18,"ZOO","total",1129.768250566,188.122263019898,2017,18,112528.968802765,0.167176741261736,"high","low"
2017-01-19,"ZOO","cladoceran",478.702451505207,160.308255011471,2017,19,112528.968802765,0.142459543277653,"high","low"
2017-01-19,"ZOO","copepod",5.86089476771305,160.308255011471,2017,19,112528.968802765,0.142459543277653,"high","low"
2017-01-19,"ZOO","rotifer",478.167879198468,160.308255011471,2017,19,112528.968802765,0.142459543277653,"high","low"
2017-01-19,"ZOO","total",962.731225471388,160.308255011471,2017,19,112528.968802765,0.142459543277653,"high","low"
2017-01-20,"ZOO","cladoceran",607.504702998442,203.121310464499,2017,20,112528.968802765,0.180505795641405,"high","low"
2017-01-20,"ZOO","copepod",5.51403119908067,203.121310464499,2017,20,112528.968802765,0.180505795641405,"high","low"
2017-01-20,"ZOO","rotifer",606.826295797027,203.121310464499,2017,20,112528.968802765,0.180505795641405,"high","low"
2017-01-20,"ZOO","total",1219.84502999455,203.121310464499,2017,20,112528.968802765,0.180505795641405,"high","low"
2017-01-21,"ZOO","cladoceran",526.69134691226,176.086166413653,2017,21,112528.968802765,0.156480742947434,"high","low"
