#Variables:
#tasmax_HadGEM2-ES365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_inmcm4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MRI-CGCM3_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)"
""
yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)
2054-12-19,289.327911,286.565796,276.725616,286.667175,288.914825,280.114258,290.102448,288.646118,278.084320,278.445465
2054-12-20,284.810913,282.590027,281.061829,285.663361,286.050812,282.334137,284.221802,290.904358,272.610413,285.784241
2054-12-21,280.169159,275.391937,280.109680,280.742004,283.434631,285.423279,283.770477,284.953644,278.176117,287.731476
2054-12-22,276.835052,280.335297,280.706604,283.087341,278.893890,286.964417,282.843536,284.588928,275.244568,287.068329
2054-12-23,275.460327,282.778961,286.003326,285.386414,280.465637,290.932587,286.212494,286.609924,282.002197,287.248291
2054-12-24,274.204987,280.360107,289.837280,293.009613,282.780273,291.661896,283.136780,283.735840,277.969727,287.597076
2054-12-25,285.721008,281.687469,291.888672,288.796387,277.511932,290.260895,285.679199,285.263885,280.524658,285.267151
2054-12-26,284.651550,281.543427,284.062256,288.709686,275.578125,288.028168,288.879669,280.412292,276.092194,279.809021
2054-12-27,285.020203,276.498413,276.901947,283.490662,281.273956,288.666779,293.901245,276.160309,278.405945,285.664062
2054-12-28,285.278442,273.587830,280.579285,278.088226,283.178528,289.126526,284.807556,273.744446,274.906891,289.883881
2054-12-29,283.788452,277.609924,282.699371,279.822449,280.355438,288.856354,272.382507,270.358978,274.496796,291.048553
2054-12-30,285.415894,280.536011,284.928589,280.709503,277.447906,289.120422,271.100800,273.476746,277.095245,287.940399
2054-12-31,281.639374,275.845642,280.583008,283.482605,279.974548,290.454346,277.283905,274.778229,279.259247,276.559998
2055-01-01,276.396790,272.704102,283.833160,287.504974,281.139008,288.451508,279.560211,278.794159,277.205780,278.776428
2055-01-02,276.777344,267.479584,286.552582,293.053162,275.718048,289.776062,281.139496,284.424133,271.786621,294.598999
2055-01-03,273.888336,257.182465,284.620148,288.329010,281.164307,284.827667,278.199036,285.556519,277.757965,289.023895
2055-01-04,279.758209,270.570679,281.060486,286.902588,282.699677,282.310211,281.801453,286.790771,276.924500,286.349030
2055-01-05,278.801239,274.797424,275.286072,280.194885,288.179962,283.646118,279.013855,289.594849,284.650848,291.842163
2055-01-06,278.036102,277.315857,270.386230,283.419403,286.557709,281.003479,280.873627,291.235443,277.462067,292.220703
2055-01-07,278.980133,278.660492,275.157104,290.422241,284.008575,282.320740,276.778351,293.069763,278.457794,291.763977
2055-01-08,279.213287,282.894958,280.720734,285.677521,278.542969,287.790100,276.443298,286.452759,275.107269,285.774811
2055-01-09,277.042450,284.508545,278.005249,275.584839,287.614075,283.366211,277.194946,285.062103,276.610748,275.393494
2055-01-10,277.471466,281.277100,274.146057,277.355560,281.520294,291.412354,276.974030,284.010437,275.159027,274.691315
2055-01-11,281.997345,279.164429,276.282257,281.508514,281.698547,294.278534,275.096161,275.942841,276.383423,273.203491
2055-01-12,285.020081,279.917206,280.640228,277.999908,285.849579,300.875061,279.461243,278.532135,271.691895,277.701691
2055-01-13,284.376740,284.428253,277.426270,281.829254,285.454712,290.375732,279.097656,281.127869,271.918396,280.372589
2055-01-14,289.275024,291.040527,278.033112,284.248749,278.587341,290.351807,283.752350,282.504425,270.929138,286.089722
2055-01-15,285.381561,294.189453,280.844727,289.823914,279.606354,287.003998,288.190765,282.466522,278.307892,286.774750
2055-01-16,285.385071,289.835693,282.146393,291.658020,281.430511,284.740814,282.359283,282.003937,272.528442,280.214172
2055-01-17,280.688843,273.506348,274.585968,293.654480,279.837311,286.651703,278.857269,286.260681,269.922638,275.548553
2055-01-18,286.653137,280.809204,279.485870,300.650452,280.162354,285.476105,279.543152,287.989166,269.620026,273.857391
2055-01-19,290.119568,280.347595,275.467346,302.223419,276.457855,290.284637,276.600647,283.135193,271.559387,273.010773
2055-01-20,287.990265,271.736481,274.117432,296.799927,279.486603,288.158386,271.567413,280.623444,276.361694,280.220642
2055-01-21,287.473480,272.953125,279.128448,292.517944,286.021362,289.467285,271.502777,280.624329,282.550690,277.753510
2055-01-22,287.721771,273.336151,278.966248,274.638794,282.176941,291.960602,267.267059,283.385437,290.079559,277.036163
2055-01-23,275.976868,271.064911,274.696655,272.583282,284.193481,285.957764,264.830688,279.936951,287.730408,280.110474
2055-01-24,272.750153,267.893311,274.147034,277.959869,284.681213,285.937561,269.000671,277.000153,289.549377,285.012604
2055-01-25,275.248444,271.071655,275.632629,278.095581,286.141876,288.158051,272.620605,277.001221,297.084015,288.999847
2055-01-26,274.783813,268.523926,279.847046,274.068939,294.145935,291.864258,272.981323,285.426483,287.916077,290.860565
2055-01-27,280.640961,272.165955,284.660645,281.264008,288.835663,287.344788,272.954681,289.927582,289.574463,289.404480
2055-01-28,280.593201,273.238586,283.286499,277.187988,290.463562,288.667938,277.907043,288.975006,296.490387,288.185242
2055-01-29,281.166534,272.137726,283.143860,275.829010,281.388580,292.919067,279.726196,285.034576,289.374084,279.585999
2055-01-30,285.293762,274.136108,287.742493,272.022583,279.012390,292.444672,282.841888,286.594543,284.506592,274.297913
2055-01-31,286.874603,276.823975,285.050385,273.860443,282.776184,283.995422,280.043243,286.163269,282.043976,273.590454
2055-02-01,285.437500,277.088226,280.523834,273.294098,281.544769,287.536316,275.314514,288.995392,281.941589,272.846863
2055-02-02,279.995514,274.534119,288.239868,274.822754,282.462372,279.573242,280.391510,282.167053,279.224884,275.948822
2055-02-03,279.396606,277.777069,292.499054,269.178467,283.861816,280.104980,285.505341,281.863556,284.204041,275.637085
2055-02-04,279.893433,277.150085,282.914642,273.338501,286.738068,281.294342,289.048309,281.190674,295.789459,276.275909
2055-02-05,278.600067,280.176849,279.948578,275.617371,283.713531,287.530029,288.788971,280.800842,295.076965,272.766510
2055-02-06,279.529083,282.741821,282.946625,283.111694,281.498138,292.177277,283.767365,279.752594,292.987183,278.896912
2055-02-07,279.835022,280.467804,281.624115,278.983063,278.562469,286.678314,278.926666,276.244720,287.248993,279.389252
2055-02-08,276.877563,289.522858,282.730286,286.510895,278.920532,287.682404,275.804626,276.314117,281.392731,278.661102
2055-02-09,275.644196,284.916687,283.138763,287.726166,282.673706,287.651947,274.036102,274.854401,278.294342,283.643402
2055-02-10,278.176178,283.897552,283.639038,296.681458,286.205597,284.493591,279.084534,274.471985,275.405060,278.869049
2055-02-11,278.796143,283.073578,285.676453,296.727875,282.022247,286.466125,283.942993,276.263550,277.924866,271.749969
2055-02-12,281.732819,283.731689,281.286499,295.225739,282.112061,286.485809,286.260284,278.425903,278.542023,288.082916
2055-02-13,286.034607,290.704163,274.728394,280.376953,277.217255,286.107025,293.885864,278.618073,281.917084,297.191986
2055-02-14,289.914917,293.075684,279.338928,281.978577,279.745087,285.067505,295.372009,286.216187,279.383820,288.802063
2055-02-15,288.166321,278.059662,275.230347,277.789551,284.400482,288.167053,294.610016,282.894928,277.859344,283.603241
2055-02-16,287.902954,278.595215,280.269012,275.566010,285.925385,282.690369,290.815125,276.741852,280.216492,278.088470
2055-02-17,294.302887,276.859619,276.921387,279.771271,288.596436,285.476471,284.444824,286.337280,287.980164,281.888275
2055-02-18,290.131744,277.313477,283.457458,280.289429,285.292023,284.302338,283.164459,281.649780,293.982086,286.921539
2055-02-19,284.134521,273.633362,282.231842,287.142426,291.222565,288.610870,280.013641,285.964050,290.143066,283.314972
2055-02-20,286.927399,284.840210,282.644470,289.361633,286.114960,290.001312,281.048706,284.063019,286.278748,278.703705
2055-02-21,292.224487,287.401642,276.954620,288.403717,296.425507,285.517181,281.340942,278.872498,291.244080,280.420502
2055-02-22,293.301086,287.229523,281.703400,288.130280,287.393219,292.990692,283.370300,277.609253,290.086060,282.736053
2055-02-23,296.974945,281.177216,286.976044,277.293060,280.467865,290.635742,284.022095,278.961975,279.254974,286.914764
2055-02-24,300.644409,282.666870,284.908875,278.356445,287.304962,291.780151,280.653992,281.947083,276.322327,279.450409
2055-02-25,296.417633,275.465942,284.225098,283.375061,287.572754,293.766998,283.334839,279.813202,284.514587,284.321716
2055-02-26,297.974091,278.887085,287.093842,286.822937,289.157166,290.609222,280.772858,277.222992,291.787170,289.655426
2055-02-27,281.500031,275.975311,283.291473,291.005524,294.198364,283.304504,284.267395,279.457153,288.097656,291.845642
2055-02-28,278.351898,277.084503,295.991425,289.324860,293.954498,292.995483,286.746155,284.565430,277.497162,289.265259
2055-03-01,277.344513,281.667816,289.839050,283.467133,285.553101,296.800385,287.099792,287.720581,275.661438,294.842224
2055-03-02,278.965912,292.825165,287.260773,279.357300,283.800018,297.390900,276.165070,285.589233,275.814514,301.839691
2055-03-03,282.373932,285.398773,279.237030,279.729858,291.214783,293.227325,276.680176,284.420319,282.200897,297.118317
2055-03-04,282.991882,286.272125,279.915771,292.334961,292.438782,294.969208,281.611237,285.039917,286.790985,292.807922
2055-03-05,288.302002,290.106659,277.451202,286.525238,295.386169,284.986572,280.007446,285.734680,286.679840,289.766388
2055-03-06,282.940277,292.603363,270.019012,273.565765,292.547821,291.724579,284.381561,281.485016,285.929321,287.536926
2055-03-07,281.008698,286.146545,293.996338,276.795837,297.297485,293.252991,290.531281,289.404663,288.265808,290.168427
2055-03-08,287.432648,285.423523,287.020172,278.203949,299.939972,291.307678,288.126099,288.322205,282.851715,289.340454
2055-03-09,283.147552,286.451355,287.606628,279.568726,299.798615,295.096466,290.856506,294.847809,289.933746,293.707886
2055-03-10,276.199799,284.169983,288.631592,274.038025,291.770538,292.736450,287.477417,295.877106,294.357452,293.614288
2055-03-11,278.296844,290.956848,284.627014,286.793732,289.200317,292.878998,286.903351,286.031067,298.778198,289.571838
2055-03-12,283.934845,294.803467,275.360931,279.792175,297.106537,297.327026,288.141724,280.052795,299.206207,281.789215
2055-03-13,282.180847,286.630188,275.247101,283.652924,301.119568,295.201019,289.452637,288.583435,293.729462,281.041321
2055-03-14,281.174133,298.252533,291.902710,291.469055,304.406372,296.716553,287.405334,292.305725,286.959778,278.462402
2055-03-15,290.496887,300.393219,294.369965,283.157013,302.178497,301.763214,295.356659,285.719360,278.107727,274.347748
2055-03-16,299.911713,293.423859,296.238953,280.276184,299.382080,294.406708,291.884979,285.582642,283.450958,276.508209
2055-03-17,294.154663,294.496552,292.190582,283.285400,291.196320,289.595123,293.718475,291.725494,291.447205,284.613983
2055-03-18,285.482727,297.481720,292.602051,291.920807,284.650757,288.141724,285.084167,290.968628,290.021637,282.420227
2055-03-19,291.497620,295.675995,300.040924,297.237030,283.572845,284.601624,289.574249,289.016052,286.351105,281.023743
2055-03-20,290.021881,292.747192,286.150269,286.327362,286.859070,284.696899,296.128693,296.624695,288.646271,288.531311
2055-03-21,295.165039,295.846313,287.643921,285.899109,282.995911,289.610535,287.759033,298.627899,290.500824,289.013611
2055-03-22,296.309845,293.148865,288.652679,295.824280,280.307617,291.118164,285.855652,291.935913,288.687592,284.129211
2055-03-23,288.365234,288.461853,288.240784,296.476440,288.473663,295.821960,286.689178,295.759613,296.878876,285.832733
2055-03-24,287.671051,297.662598,285.194153,295.747620,301.628082,289.017456,293.108856,296.533234,300.352783,286.974915
2055-03-25,290.272675,302.117188,287.674622,299.407928,300.263123,291.671875,296.758789,299.491486,294.856049,283.820129
2055-03-26,291.750977,301.319153,283.153778,296.972534,292.603882,294.400879,293.972382,294.405731,289.318359,291.855072
2055-03-27,287.846771,298.857788,282.583282,296.016907,292.111725,297.734772,300.829834,292.931427,282.317963,291.717651
2055-03-28,292.219116,298.544098,285.981567,290.984070,291.105621,302.037140,296.067474,297.865387,282.733246,291.167542
2055-03-29,292.476318,303.265289,288.125854,291.767792,292.090485,304.117584,295.504181,297.954041,290.618317,294.859009
2055-03-30,288.079651,300.538330,287.369324,297.857574,296.981934,302.355865,295.909729,292.823730,291.301605,283.844727
2055-03-31,284.671478,302.550934,295.681488,293.970795,286.236694,297.908905,287.075134,289.377136,294.293640,284.704681
2055-04-01,287.544312,304.927734,295.141296,289.024353,293.713867,293.287567,288.617889,285.833710,291.380981,293.302246
2055-04-02,292.890106,299.875763,288.917389,297.402283,290.976959,289.851837,285.797455,282.087708,287.757050,293.302643
2055-04-03,290.534637,287.721344,283.319092,301.085205,295.451782,293.386108,288.051971,286.494965,294.330353,287.581268
2055-04-04,293.634857,288.872406,288.949585,300.921814,301.439178,289.286530,289.794647,288.333282,287.551514,295.082642
2055-04-05,298.274414,276.670532,296.023468,295.171051,296.800385,296.625427,293.151154,292.502655,293.192505,284.639038
2055-04-06,293.290070,289.775757,297.482666,303.018616,299.701385,300.383728,293.468079,294.049835,297.333954,290.261536
2055-04-07,290.042236,294.389099,291.393127,302.115906,296.923828,301.048950,295.133423,298.315430,291.704590,295.175781
2055-04-08,288.331818,290.004028,288.292694,297.643555,291.311035,299.710236,299.783264,297.913177,290.212494,301.409698
2055-04-09,293.798798,293.257996,286.885315,301.883331,293.756805,295.775787,301.277435,295.733429,288.531586,301.188080
2055-04-10,296.381592,299.617554,283.034973,300.372650,295.206085,296.339294,293.583527,292.627228,286.954987,296.545624
2055-04-11,299.097656,296.484650,285.778931,297.736938,298.621246,302.010956,289.642853,296.699524,286.265442,289.755920
2055-04-12,304.534576,295.996155,288.056915,290.556671,299.489777,303.707825,293.306824,289.261292,290.944641,285.266022
2055-04-13,298.414551,298.940979,287.024170,293.637543,300.139984,296.289642,281.853546,290.478210,294.122589,288.178833
2055-04-14,296.356628,299.651947,298.344177,292.066833,298.313019,299.041962,286.550079,294.967957,295.942627,284.760620
2055-04-15,300.307648,297.525909,300.824341,297.729248,295.966797,292.846436,293.294220,298.311005,296.557190,293.921051
2055-04-16,297.624451,300.764069,297.426575,304.619415,294.408417,287.605927,293.668457,302.500336,288.963867,296.077667
2055-04-17,291.318665,296.557281,296.780457,305.511780,292.424713,294.379883,290.195068,306.351990,290.708984,296.645935
2055-04-18,287.590698,293.745483,300.042694,302.593872,292.446320,296.494690,291.717468,303.887848,288.813538,294.976929
2055-04-19,291.420898,292.971527,294.366180,301.930664,293.014343,304.227203,290.611023,298.840088,292.130371,296.899597
2055-04-20,292.391907,293.010773,297.338867,299.477753,290.897522,305.401062,291.606750,294.503571,292.144623,295.250183
2055-04-21,289.725006,296.613251,303.719818,294.765137,287.947968,305.009857,296.507935,292.204803,297.176300,301.910736
2055-04-22,287.095490,292.963104,307.288910,297.143768,288.576691,304.232880,297.890411,295.631104,292.669281,307.307770
2055-04-23,287.872528,295.734558,304.297943,304.706940,296.842133,303.866974,294.700409,290.604065,292.703766,303.725769
2055-04-24,288.343048,294.670532,303.613281,305.972778,302.994476,301.745911,301.434662,288.911957,294.212708,299.818512
2055-04-25,293.323853,292.505219,296.725677,302.612762,306.904083,303.021149,301.121582,302.138550,297.802185,298.110413
2055-04-26,295.290192,291.737976,295.914917,299.369415,306.932678,301.113495,297.725677,294.977692,296.943451,302.518951
2055-04-27,296.780396,292.985931,306.479309,303.841064,307.185760,300.332031,299.831421,290.126495,303.063385,307.058136
2055-04-28,299.325348,296.077576,300.919098,306.038635,304.410706,301.597473,303.195007,288.737732,302.198639,307.375153
2055-04-29,302.017181,293.113922,300.535309,304.542389,302.095612,297.960785,301.749695,297.719116,298.294525,308.020142
2055-04-30,301.161957,301.491180,297.228088,300.721558,306.088440,297.134552,300.721527,302.758270,301.591125,306.688385
2055-05-01,297.856049,301.862762,295.915527,300.866974,301.431030,301.237396,300.264374,295.990509,299.021454,300.478577
2055-05-02,293.520538,293.560120,296.897125,304.813751,302.488922,296.344208,297.328918,299.489899,299.645996,291.121613
2055-05-03,298.852844,301.391541,294.046265,306.082001,304.451263,296.739716,298.266937,301.690369,295.372620,300.755463
2055-05-04,300.998962,303.324554,291.394470,302.874359,299.244110,301.963684,296.148315,295.225616,295.287933,298.876862
2055-05-05,301.434357,301.429535,292.240479,294.656769,298.646637,302.701630,292.627197,295.833862,293.330658,302.821808
2055-05-06,301.878143,299.670349,303.672180,294.081543,300.383331,299.391357,292.654755,298.018494,289.632416,305.084656
2055-05-07,301.425720,305.066376,307.044952,301.279694,297.889740,297.133362,298.589752,305.186920,299.179443,297.686554
2055-05-08,303.750153,301.514618,305.409424,305.184723,294.984863,303.586609,294.018402,301.546844,294.849915,301.615387
2055-05-09,296.942017,303.301331,300.551941,303.594788,300.309601,304.250519,291.255096,304.949554,290.048584,302.767334
2055-05-10,294.298248,304.838837,298.874237,302.193756,299.123474,303.687805,303.227997,299.509308,286.823334,305.438568
2055-05-11,287.479462,304.032318,303.934967,303.915039,296.365479,304.459137,302.480255,304.909027,298.509888,305.790558
2055-05-12,293.661499,303.846619,301.891510,301.759369,304.745575,301.033569,298.833862,304.489685,301.226898,303.320099
2055-05-13,298.158905,301.784241,297.867828,301.448914,303.003387,299.505402,295.466187,303.408630,302.214996,294.861511
2055-05-14,298.855133,304.026184,296.922241,297.325806,297.642303,296.386383,304.812866,304.168121,304.031647,302.167175
2055-05-15,299.194672,306.313568,291.210388,295.216217,300.720154,299.069153,297.852722,301.988220,301.368347,302.493378
2055-05-16,302.582672,305.162537,287.148071,300.053375,299.451813,299.027222,298.444000,300.598907,300.310791,298.902893
2055-05-17,300.312378,302.147156,291.328064,301.426086,303.192993,300.423706,297.307587,303.352295,298.098206,293.843079
2055-05-18,292.700531,291.529724,299.483276,302.430878,303.867920,299.493988,300.135925,304.713440,297.804657,299.362274
2055-05-19,297.628693,288.230011,302.951538,304.564240,301.860046,300.365662,296.809906,300.949890,301.338470,297.845062
2055-05-20,300.902740,296.904175,293.425995,304.416504,299.011078,299.864624,299.138123,298.829651,303.031860,301.098450
2055-05-21,301.872101,293.531952,297.269257,298.198273,298.535187,303.529175,302.011108,302.760315,301.229523,300.066437
2055-05-22,297.038055,302.674896,296.817322,303.599274,298.104156,304.183136,301.418213,301.829132,303.804413,304.342377
2055-05-23,296.070374,299.994415,301.077820,306.599976,291.616455,301.814453,302.807434,300.384460,301.326599,307.578094
2055-05-24,298.559357,300.030029,302.321075,305.313965,291.466095,304.560883,298.098480,294.712738,302.981445,308.645020
2055-05-25,297.599457,296.389435,299.019043,298.550781,294.956207,307.551331,300.160828,297.495422,302.563690,307.522614
2055-05-26,296.383942,291.392914,298.201050,298.230347,295.063141,307.967407,303.718628,303.338989,295.993439,305.944916
2055-05-27,297.129700,292.147919,303.018219,297.132812,297.574036,305.326874,299.797943,306.770172,294.704315,302.683472
2055-05-28,299.187836,295.295319,301.526459,302.448059,299.666473,305.125580,298.379456,304.997070,298.215454,298.518677
2055-05-29,301.090668,294.116180,301.459442,302.807251,299.973816,299.832001,299.787292,303.072174,303.092804,303.787659
2055-05-30,303.025452,300.599365,303.127716,302.010162,299.059387,295.068085,300.867157,305.169159,299.863251,302.367889
2055-05-31,304.415955,305.476349,303.880371,303.918091,299.264038,300.017120,299.926483,304.356598,297.276642,302.655914
2055-06-01,301.745514,306.313416,306.080688,307.713959,300.858887,303.734558,299.205048,301.150757,298.130096,301.887787
2055-06-02,304.092590,305.310425,304.621582,304.218323,302.070190,305.152985,306.743652,304.143036,302.238068,302.929199
2055-06-03,305.089172,306.013000,301.466736,301.878479,302.776306,306.546112,300.558350,303.149078,303.324158,303.161072
2055-06-04,305.765472,304.462799,301.353424,305.257233,300.577606,304.648804,297.920471,307.876587,300.610413,298.366608
2055-06-05,302.981964,298.299164,299.827942,306.040619,301.304474,303.121521,296.372284,303.718567,301.999695,295.536713
2055-06-06,300.022064,298.754669,301.723877,306.097260,305.397308,300.149261,299.324432,307.039642,304.746887,298.382050
2055-06-07,301.410858,301.321320,306.319855,305.433716,306.193085,303.663727,299.553833,304.028381,307.556396,300.707764
2055-06-08,301.391907,301.094604,306.222839,300.644897,302.252563,304.840759,304.101318,306.101868,304.547668,294.347717
2055-06-09,302.393921,299.725311,306.772308,301.378876,301.235901,304.276978,297.369720,304.187408,300.518341,304.554596
2055-06-10,304.081940,300.110168,308.536346,305.939697,301.523438,305.839905,300.233887,299.941345,301.142517,303.251831
2055-06-11,304.843170,301.489990,307.998047,307.448944,302.991058,307.982239,297.338837,305.091431,304.708618,297.095306
2055-06-12,304.064941,303.310913,307.327667,306.439392,304.268921,304.636902,302.713196,303.713196,303.046112,304.528046
2055-06-13,303.636963,305.771149,308.781860,306.898132,302.269012,305.365784,303.652649,305.494293,298.244690,302.979858
2055-06-14,303.057892,304.547729,306.163483,307.483368,304.942108,305.263855,299.489532,309.649078,300.570953,304.549438
2055-06-15,302.866821,304.802979,299.518982,304.079926,303.043182,302.175812,295.919189,304.478333,302.218506,302.009369
2055-06-16,299.754700,305.243286,302.828918,305.961304,305.720062,298.369507,296.854736,303.041107,300.647919,300.889130
2055-06-17,301.570221,301.346710,304.463593,309.292877,307.631683,300.186676,301.727264,305.850464,305.606293,301.932404
2055-06-18,302.503784,292.239258,303.648254,306.713165,307.167084,305.796234,303.371155,310.426544,303.455811,299.949493
2055-06-19,304.227966,300.742706,303.515686,302.469666,304.750336,302.270477,307.806427,309.315521,304.116180,304.212219
2055-06-20,303.826447,305.884399,303.723999,308.600189,298.933167,298.860046,307.818024,302.178833,304.727173,307.233124
2055-06-21,304.657227,303.346497,305.521576,308.619293,299.010864,301.586761,306.543671,302.952209,306.070251,306.030304
2055-06-22,306.287201,304.290466,308.790527,307.481628,301.305725,305.044891,303.561798,301.597778,305.965607,306.825775
2055-06-23,306.189301,303.271667,303.486389,306.970734,303.901642,300.891357,305.184448,295.361420,306.688324,307.027466
2055-06-24,305.358978,307.392487,304.430389,308.288330,305.207550,301.767212,304.790070,303.079895,309.012604,307.412842
2055-06-25,308.881775,304.607758,302.605560,309.797363,300.753052,303.706512,302.142975,301.291382,305.024048,307.085876
2055-06-26,312.059692,305.867279,302.565338,309.972992,297.137329,299.875031,301.539276,306.686401,305.487091,306.112885
2055-06-27,312.636322,308.565491,307.863678,303.293335,297.365784,300.566559,303.159088,304.145294,303.623932,311.482635
2055-06-28,310.256897,308.642151,306.708954,307.276184,304.443726,303.168671,302.311523,305.498291,300.020813,312.330994
2055-06-29,308.877991,309.956757,304.982178,306.977081,306.945892,305.237000,304.362579,303.133392,301.401154,309.785156
2055-06-30,310.244537,309.122192,305.378357,303.968445,304.629089,304.354828,302.854401,303.386841,300.498047,307.550751
2055-07-01,310.150146,310.232483,307.977051,303.663422,304.225037,303.607605,303.279877,303.459656,301.655914,306.232941
2055-07-02,310.773285,306.289459,308.136871,305.071075,302.228760,303.157379,301.789917,302.085114,301.371979,306.409515
2055-07-03,312.482513,302.093628,306.590942,306.539062,303.156097,303.935425,300.712769,297.534821,305.160248,306.793152
2055-07-04,312.458710,300.128998,302.182770,305.883423,306.660828,303.759094,300.430084,297.860535,303.962402,304.465668
2055-07-05,311.223328,299.658478,303.917694,306.569000,307.816467,304.330078,301.961700,296.754120,302.066711,304.137604
2055-07-06,313.161926,299.646423,305.605286,304.864929,305.812164,303.970062,300.798492,293.469757,305.278564,305.160248
2055-07-07,312.010895,296.405426,305.283447,303.730225,306.541809,305.716766,302.795898,295.308441,307.409027,305.998505
2055-07-08,311.896210,301.150604,304.510223,305.094147,307.132263,303.770355,302.179871,294.754089,310.557007,306.898987
2055-07-09,311.323853,306.558350,304.099396,308.135254,304.698700,307.678253,295.973053,297.533051,309.746460,305.361389
2055-07-10,308.811218,303.559418,303.978241,307.459747,303.263245,308.406128,299.618896,301.666809,303.416321,301.568695
2055-07-11,308.637665,306.176453,304.941559,308.506470,305.817535,309.285706,304.624847,303.257843,306.917358,303.265778
2055-07-12,309.981171,306.383575,304.133972,308.852966,305.723694,308.898193,304.060150,302.659668,305.487518,302.472504
2055-07-13,310.045532,302.462799,302.161194,307.243896,302.547882,308.361267,302.425385,306.413696,306.011719,307.747803
2055-07-14,310.878204,301.887451,302.319397,308.633789,299.820251,312.424713,308.131561,303.914673,307.795959,307.988739
2055-07-15,309.214508,300.480316,303.825439,306.006439,298.177856,310.623505,306.080292,305.821442,307.762482,307.194061
2055-07-16,305.423492,300.736450,304.567535,305.424042,301.436279,310.706635,307.772125,305.580872,307.408234,309.270782
2055-07-17,303.793213,301.622559,302.417816,306.262848,298.709412,310.843811,309.904785,307.718384,301.563263,312.981445
2055-07-18,303.258606,303.187927,305.126831,304.697235,299.058746,308.940735,310.682007,306.421509,301.642395,315.918304
2055-07-19,302.847137,300.550903,306.978302,305.116547,298.361511,308.472595,307.503265,307.284607,303.354218,312.186615
2055-07-20,303.905060,302.287109,309.915588,307.832611,295.446381,308.203064,306.396362,307.947266,305.091766,310.552063
2055-07-21,304.964508,302.877075,308.853241,310.025269,301.331482,305.558472,307.593018,302.733093,305.342834,307.570679
2055-07-22,307.102631,300.325623,307.860687,308.736755,302.639771,305.174652,307.202271,309.812347,305.613647,307.177246
